country_code,name,name_shirt,jersey_namber,position_national,position_field,position_field_detailed,country_birth,birth_date,id_match,id_player,start,year,start_position_x,start_position_y,height,id_club,weight,id_national_team
SRB,Blagoje Vidinić,Vidinić,1.0,,,,,1934-06-11,4025,36774,field,1960,,,,,,
SRB,Vladimir Djurković,Durković,2.0,DEFENDER,DEFENDER,UNKNOWN,,1937-11-06,4025,36735,field,1960,,,,,,
SRB,Fahrudin Jusufi,Jusufi,3.0,,,,,1939-12-08,4025,36723,field,1960,,,,,,
SRB,Ante Žanetić,Žanetić,4.0,,,,,1936-11-18,4025,36747,field,1960,,,,,,
SRB,Jovan Miladinović,Miladinović,5.0,,,,,1939-01-30,4025,36795,field,1960,,,,,,
SRB,Željko Perušić,Perušić,6.0,,,,,1936-03-23,4025,36727,field,1960,,,,,,
SRB,Željko Matuš,Matuš,7.0,,,,,1935-08-09,4025,92424,field,1960,,,,,,
SRB,Dražan Jerković,Jerković,8.0,,,,,1936-08-06,4025,36775,field,1960,,,,,,
SRB,Milan Galić,Galić,9.0,FORWARD,FORWARD,UNKNOWN,,1938-03-08,4025,36722,field,1960,,,,,,
SRB,Dragoslav Šekularac,Šekularac,10.0,FORWARD,FORWARD,UNKNOWN,,1937-11-30,4025,36732,field,1960,,,,,,
SRB,Borivoje Kostić,Kostić,11.0,FORWARD,FORWARD,UNKNOWN,,1930-06-14,4025,36736,field,1960,,,,,,
URS,Lev Yashin,Yashin,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1929-10-22,4025,35559,field,1960,,,,,,
URS,Givi Chokheli,Chokheli,2.0,DEFENDER,DEFENDER,UNKNOWN,,1937-06-27,4025,35560,field,1960,,,,,,
URS,Anatoli Maslenkin,Maslenkin,3.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1930-06-29,4025,35550,field,1960,,,,,,
URS,Anatoli Krutikov,Krutikov,4.0,DEFENDER,DEFENDER,UNKNOWN,,1933-09-21,4025,35561,field,1960,,,,,,
URS,Yuri Voinov,Voinov,5.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1931-11-29,4025,35552,field,1960,,,,,,
URS,Igor Netto,Netto,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1930-01-09,4025,35562,field,1960,,,,,,
URS,Slava Metreveli,Metreveli,7.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1936-05-30,4025,35554,field,1960,,,,,,
URS,Valentin Ivanov,Ivanov,8.0,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,4025,35555,field,1960,,,,,,
URS,Viktor Ponedelnik,Ponedelnik,9.0,FORWARD,FORWARD,UNKNOWN,,1937-05-22,4025,35563,field,1960,,,,,,
URS,Valentin Bubukin,Bubukin,10.0,FORWARD,FORWARD,UNKNOWN,,1933-04-23,4025,35564,field,1960,,,,,,
URS,Mikheil Meskhi,Meshki,11.0,FORWARD,FORWARD,UNKNOWN,,1937-01-12,4025,35565,field,1960,,,,,,
FRA,Georges Lamia,Lamia,12.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1933-03-14,4024,35606,bench,1960,,,,,,
FRA,Jean Wendling,Wendling,13.0,DEFENDER,DEFENDER,UNKNOWN,,1934-04-29,4024,35607,bench,1960,,,,,,
FRA,Robert Herbin,Herbin,14.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-03-30,4024,35625,bench,1960,,,,,,
FRA,Paul Sauvage,Sauvage,15.0,FORWARD,FORWARD,UNKNOWN,,1939-03-17,4024,35710,bench,1960,,,,,,
FRA,Jean Taillandier,Taillandier,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1938-01-22,4024,35709,field,1960,,,,,,
FRA,Bruno Rodzik,Rodzik,2.0,DEFENDER,DEFENDER,UNKNOWN,,1935-05-29,4024,35638,field,1960,,,,,,
FRA,Robert Jonquet,Jonquet,3.0,DEFENDER,DEFENDER,UNKNOWN,,1925-05-03,4024,35608,field,1960,,,,,,
FRA,André Chorda,Chorda,4.0,DEFENDER,DEFENDER,UNKNOWN,,1938-02-20,4024,35621,field,1960,,,,,,
FRA,Jean-Jacques Marcel,Marcel,5.0,DEFENDER,DEFENDER,UNKNOWN,,1931-06-13,4024,35653,field,1960,,,,,,
FRA,Robert Siatka,Siatka,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1934-06-20,4024,35708,field,1960,,,,,,
FRA,François Heutte,Heutte,7.0,FORWARD,FORWARD,UNKNOWN,,1938-02-21,4024,35612,field,1960,,,,,,
FRA,Yvon Douis,Douis,8.0,FORWARD,FORWARD,UNKNOWN,,1935-05-16,4024,35637,field,1960,,,,,,
FRA,Maryan Wisnieski,Wisnieski,9.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1937-02-01,4024,35657,field,1960,,,,,,
FRA,Michel Stievenard,Stievenard,10.0,FORWARD,FORWARD,UNKNOWN,,1937-09-21,4024,35677,field,1960,,,,,,
FRA,Jean Vincent,Vincent,11.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1930-11-29,4024,35654,field,1960,,,,,,
TCH,Viliam Schrojf,Schrojf,1.0,,,,,1931-08-02,4024,35567,field,1960,,,,,,
TCH,František Šafránek,Šafránek,2.0,,,,,1931-01-02,4024,35568,field,1960,,,,,,
TCH,Ján Popluhár,Popluhár,3.0,,,,,1935-09-12,4024,35569,field,1960,,,,,,
CZE,Ladislav Novák,Novák,4.0,DEFENDER,DEFENDER,UNKNOWN,,1931-12-05,4024,35570,field,1960,,,,,,
TCH,Titus Buberník,Buberník,5.0,,,,,1933-10-12,4024,35571,field,1960,,,,,,
TCH,Josef Masopust,Masopust,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1931-02-09,4024,39993,field,1960,,,,,,
SVK,Ladislav Pavlovič,Pavlovič,7.0,,,,,1926-04-08,4024,35580,field,1960,,,,,,
TCH,Josef Vojta,Vojta,8.0,,,,,1935-04-19,4024,35573,field,1960,,,,,,
TCH,Pavol Molnár,Molnár,9.0,,,,,1936-02-13,4024,35581,field,1960,,,,,,
TCH,Vlastimil Bubník,Bubník,10.0,,,,,1931-03-18,4024,35576,field,1960,,,,,,
TCH,Milan Dolinský,Dolinský,11.0,,,,,1935-07-14,4024,35577,field,1960,,,,,,
URS,Lev Yashin,Yashin,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1929-10-22,4023,35559,field,1960,-1.0,-1.0,,,,
URS,Givi Chokheli,Chokheli,2.0,DEFENDER,DEFENDER,UNKNOWN,,1937-06-27,4023,35560,field,1960,-1.0,-1.0,,,,
URS,Anatoli Maslenkin,Maslenkin,3.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1930-06-29,4023,35550,field,1960,-1.0,-1.0,,,,
URS,Anatoli Krutikov,Krutikov,4.0,DEFENDER,DEFENDER,UNKNOWN,,1933-09-21,4023,35561,field,1960,-1.0,-1.0,,,,
URS,Yuri Voinov,Voinov,5.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1931-11-29,4023,35552,field,1960,-1.0,-1.0,,,,
URS,Igor Netto,Netto,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1930-01-09,4023,35562,field,1960,-1.0,-1.0,,,,
URS,Slava Metreveli,Metreveli,7.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1936-05-30,4023,35554,field,1960,-1.0,-1.0,,,,
URS,Valentin Ivanov,Ivanov,8.0,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,4023,35555,field,1960,-1.0,-1.0,,,,
URS,Viktor Ponedelnik,Ponedelnik,9.0,FORWARD,FORWARD,UNKNOWN,,1937-05-22,4023,35563,field,1960,-1.0,-1.0,,,,
URS,Valentin Bubukin,Bubukin,10.0,FORWARD,FORWARD,UNKNOWN,,1933-04-23,4023,35564,field,1960,-1.0,-1.0,,,,
URS,Mikheil Meskhi,Meshki,11.0,FORWARD,FORWARD,UNKNOWN,,1937-01-12,4023,35565,field,1960,-1.0,-1.0,,,,
TCH,Viliam Schrojf,Schrojf,1.0,,,,,1931-08-02,4023,35567,field,1960,-1.0,-1.0,,,,
TCH,František Šafránek,Šafránek,2.0,,,,,1931-01-02,4023,35568,field,1960,-1.0,-1.0,,,,
TCH,Ján Popluhár,Popluhár,3.0,,,,,1935-09-12,4023,35569,field,1960,-1.0,-1.0,,,,
CZE,Ladislav Novák,Novák,4.0,DEFENDER,DEFENDER,UNKNOWN,,1931-12-05,4023,35570,field,1960,-1.0,-1.0,,,,
TCH,Titus Buberník,Buberník,5.0,,,,,1933-10-12,4023,35571,field,1960,-1.0,-1.0,,,,
TCH,Josef Masopust,Masopust,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1931-02-09,4023,39993,field,1960,-1.0,-1.0,,,,
TCH,Josef Vojta,Vojta,7.0,,,,,1935-04-19,4023,35573,field,1960,-1.0,-1.0,,,,
TCH,Anton Moravčík,Moravčík,8.0,,,,,1931-06-03,4023,35574,field,1960,-1.0,-1.0,,,,
TCH,Andrej Kvašňák,Kvašňák,9.0,,,,,1936-05-19,4023,35575,field,1960,-1.0,-1.0,,,,
TCH,Vlastimil Bubník,Bubník,10.0,,,,,1931-03-18,4023,35576,field,1960,-1.0,-1.0,,,,
TCH,Milan Dolinský,Dolinský,11.0,,,,,1935-07-14,4023,35577,field,1960,-1.0,-1.0,,,,
SRB,Milutin Šoškić,Šoškić,1.0,,,UNKNOWN,,1937-12-31,4022,36728,field,1960,,,,,,
SRB,Vladimir Djurković,Durković,2.0,DEFENDER,DEFENDER,UNKNOWN,,1937-11-06,4022,36735,field,1960,,,,,,
SRB,Fahrudin Jusufi,Jusufi,3.0,,,,,1939-12-08,4022,36723,field,1960,,,,,,
SRB,Ante Žanetić,Žanetić,4.0,,,,,1936-11-18,4022,36747,field,1960,,,,,,
CRO,Branko Zebec,Zebec,5.0,,,,,1929-05-17,4022,36757,field,1960,,,,,,
SRB,Željko Perušić,Perušić,6.0,,,,,1936-03-23,4022,36727,field,1960,,,,,,
SRB,Tomislav Knež,Knež,7.0,,,,,1938-06-09,4022,36779,field,1960,,,,,,
SRB,Dražan Jerković,Jerković,8.0,,,,,1936-08-06,4022,36775,field,1960,,,,,,
SRB,Milan Galić,Galić,9.0,FORWARD,FORWARD,UNKNOWN,,1938-03-08,4022,36722,field,1960,,,,,,
SRB,Dragoslav Šekularac,Šekularac,10.0,FORWARD,FORWARD,UNKNOWN,,1937-11-30,4022,36732,field,1960,,,,,,
SRB,Borivoje Kostić,Kostić,11.0,FORWARD,FORWARD,UNKNOWN,,1930-06-14,4022,36736,field,1960,,,,,,
FRA,Dominique Colonna,Colonna,12.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1928-09-04,4022,35701,bench,1960,,,,,,
FRA,Georges Peyroche,Peyroche,13.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1937-01-27,4022,42730,bench,1960,,,,,,
FRA,Henri Skiba,Skiba,14.0,FORWARD,FORWARD,UNKNOWN,,1927-07-14,4022,42731,bench,1960,,,,,,
FRA,Georges Lamia,Lamia,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1933-03-14,4022,35606,field,1960,,,,,,
FRA,Jean Wendling,Wendling,2.0,DEFENDER,DEFENDER,UNKNOWN,,1934-04-29,4022,35607,field,1960,,,,,,
FRA,Robert Herbin,Herbin,3.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-03-30,4022,35625,field,1960,,,,,,
FRA,Bruno Rodzik,Rodzik,4.0,DEFENDER,DEFENDER,UNKNOWN,,1935-05-29,4022,35638,field,1960,,,,,,
FRA,Jean-Jacques Marcel,Marcel,5.0,DEFENDER,DEFENDER,UNKNOWN,,1931-06-13,4022,35653,field,1960,,,,,,
FRA,René Ferrier,Ferrier,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1936-12-07,4022,35611,field,1960,,,,,,
FRA,Michel Stievenard,Stievenard,7.0,FORWARD,FORWARD,UNKNOWN,,1937-09-21,4022,35677,field,1960,,,,,,
FRA,Lucien Muller,Muller,8.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1934-09-03,4022,35658,field,1960,,,,,,
FRA,Maryan Wisnieski,Wisnieski,9.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1937-02-01,4022,35657,field,1960,,,,,,
FRA,François Heutte,Heutte,10.0,FORWARD,FORWARD,UNKNOWN,,1938-02-21,4022,35612,field,1960,,,,,,
FRA,Jean Vincent,Vincent,11.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1930-11-29,4022,35654,field,1960,,,,,,
URS,Lev Yashin,Yashin,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1929-10-22,3996,35559,field,1964,,,,,,
URS,Viktor Shustikov,Shustikov,2.0,DEFENDER,DEFENDER,UNKNOWN,,1939-01-28,3996,37980,field,1964,,,,,,
URS,Albert Shesternev,Shesternev,3.0,DEFENDER,DEFENDER,UNKNOWN,,1941-06-20,3996,39910,field,1964,,,,,,
URS,Eduard Mudrik,Mudrik,4.0,DEFENDER,DEFENDER,UNKNOWN,,1939-07-18,3996,37960,field,1964,,,,,,
URS,Valeri Voronin,Voronin,5.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-07-17,3996,37933,field,1964,,,,,,
URS,Viktor Anichkin,Anichkin,6.0,DEFENDER,DEFENDER,,,1941-12-08,3996,37947,field,1964,,,,,,
URS,Igor Chislenko,Chislenko,7.0,FORWARD,FORWARD,UNKNOWN,,1939-01-04,3996,37929,field,1964,,,,,,
URS,Valentin Ivanov,Ivanov,8.0,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,3996,35555,field,1964,,,,,,
URS,Viktor Ponedelnik,Ponedelnik,9.0,FORWARD,FORWARD,UNKNOWN,,1937-05-22,3996,35563,field,1964,,,,,,
URS,Aleksei Korneev,Korneev,10.0,DEFENDER,DEFENDER,UNKNOWN,,1939-02-06,3996,37981,field,1964,,,,,,
URS,Galimzyan Khusainov,Khusainov,11.0,FORWARD,FORWARD,UNKNOWN,,1937-06-27,3996,37959,field,1964,,,,,,
ESP,José Ángel Iribar,Iribar,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1943-03-01,3996,38082,field,1964,,,,,,
ESP,Feliciano Rivilla,Rivilla,2.0,DEFENDER,DEFENDER,UNKNOWN,,1936-08-21,3996,38099,field,1964,,,,,,
ESP,Fernando Olivella,Olivella,3.0,DEFENDER,DEFENDER,UNKNOWN,,1936-06-22,3996,38098,field,1964,,,,,,
ESP,Isacio Calleja,Calleja,4.0,DEFENDER,DEFENDER,UNKNOWN,,1936-12-06,3996,38107,field,1964,,,,,,
ESP,Ignacio Zoco,Zoco,5.0,DEFENDER,DEFENDER,UNKNOWN,,1939-07-31,3996,38100,field,1964,,,,,,
ESP,Josep Maria Fusté,Fusté,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1941-04-15,3996,38124,field,1964,,,,,,
ESP,Amancio Amaro,Amancio Amaro,7.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-10-16,3996,38087,field,1964,,,,,,
ESP,Jesús María Pereda,Pereda,8.0,FORWARD,FORWARD,UNKNOWN,,1938-06-15,3996,38115,field,1964,,,,,,
ESP,Marcelino Martínez,Marcelino Martínez,9.0,FORWARD,FORWARD,UNKNOWN,,1940-04-29,3996,38116,field,1964,,,,,,
ESP,Luis Suárez,Suárez,10.0,MIDFIELDER,MIDFIELDER,UNKNOWN,ESP,1935-05-02,3996,38114,field,1964,,,,,,
ESP,Carlos Lapetra,Lapetra,11.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1938-11-29,3996,38125,field,1964,,,,,,
DEN,Leif Nielsen,Nielsen,1.0,,,,,1942-05-28,3995,36109,field,1964,-1.0,-1.0,,,,
DEN,Bent Wolmar,Wolmar,2.0,,,,,1937-08-08,3995,36165,field,1964,-1.0,-1.0,,,,
DEN,Kaj Hansen,Hansen,3.0,,,,,1940-08-16,3995,36154,field,1964,-1.0,-1.0,,,,
DEN,Bent Hansen,Hansen,4.0,,,,,1933-09-13,3995,35594,field,1964,-1.0,-1.0,,,,
DEN,Birger Larsen,Larsen,5.0,,,,,1942-03-27,3995,36140,field,1964,-1.0,-1.0,,,,
DEN,Erling Nielsen,Nielsen,6.0,,,,,1935-01-02,3995,36155,field,1964,-1.0,-1.0,,,,
DEN,Carl Bertelsen,Bertelsen,7.0,,,,,1937-11-15,3995,36108,field,1964,-1.0,-1.0,,,,
DEN,Ole Sørensen,Sørensen,8.0,,,,,1937-11-25,3995,36117,field,1964,-1.0,-1.0,,,,
DEN,Ole Madsen,Madsen,9.0,,,,,1934-12-21,3995,36103,field,1964,-1.0,-1.0,,,,
DEN,Kjeld Thorst,Thorst,10.0,,,,,1940-05-13,3995,36118,field,1964,-1.0,-1.0,,,,
DEN,John Danielsen,Danielsen,11.0,,,,,1939-07-13,3995,35600,field,1964,-1.0,-1.0,,,,
HUN,Antal Szentmihályi,Szentmihályi,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1939-06-13,3995,38400,field,1964,-1.0,-1.0,,,,
HUN,Dezső Novák,Novák,2.0,DEFENDER,DEFENDER,UNKNOWN,,1939-02-03,3995,38377,field,1964,-1.0,-1.0,,,,
HUN,Kálmán Mészöly,Mészöly,3.0,DEFENDER,DEFENDER,UNKNOWN,,1941-07-16,3995,39969,field,1964,-1.0,-1.0,,,,
HUN,Kálmán Ihász,Ihász,4.0,DEFENDER,DEFENDER,UNKNOWN,,1941-03-06,3995,38398,field,1964,-1.0,-1.0,,,,
HUN,Ernő Solymosi,Solymosi,5.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1940-06-21,3995,38340,field,1964,-1.0,-1.0,,,,
HUN,Ferenc Sipos,Sipos,6.0,DEFENDER,DEFENDER,UNKNOWN,,1932-12-13,3995,38404,field,1964,-1.0,-1.0,,,,
HUN,János Farkas,Farkas,7.0,FORWARD,FORWARD,UNKNOWN,,1942-03-27,3995,38405,field,1964,-1.0,-1.0,,,,
HUN,Zoltán Varga,Varga,8.0,FORWARD,FORWARD,UNKNOWN,,1945-01-01,3995,38341,field,1964,-1.0,-1.0,,,,
HUN,Flórián Albert,Albert,9.0,FORWARD,FORWARD,UNKNOWN,,1941-09-15,3995,38392,field,1964,-1.0,-1.0,,,,
HUN,Ferenc Bene,Bene,10.0,FORWARD,FORWARD,UNKNOWN,,1944-12-17,3995,9652,field,1964,-1.0,-1.0,,,,
HUN,Máté Fenyvesi,Fenyvesi,11.0,FORWARD,FORWARD,UNKNOWN,,1933-09-20,3995,80529,field,1964,-1.0,-1.0,,,,
URS,Lev Yashin,Yashin,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1929-10-22,3994,35559,field,1964,,,,,,
URS,Viktor Shustikov,Shustikov,2.0,DEFENDER,DEFENDER,UNKNOWN,,1939-01-28,3994,37980,field,1964,,,,,,
URS,Albert Shesternev,Shesternev,3.0,DEFENDER,DEFENDER,UNKNOWN,,1941-06-20,3994,39910,field,1964,,,,,,
URS,Eduard Mudrik,Mudrik,4.0,DEFENDER,DEFENDER,UNKNOWN,,1939-07-18,3994,37960,field,1964,,,,,,
URS,Valeri Voronin,Voronin,5.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-07-17,3994,37933,field,1964,,,,,,
URS,Viktor Anichkin,Anichkin,6.0,DEFENDER,DEFENDER,,,1941-12-08,3994,37947,field,1964,,,,,,
URS,Igor Chislenko,Chislenko,7.0,FORWARD,FORWARD,UNKNOWN,,1939-01-04,3994,37929,field,1964,,,,,,
URS,Valentin Ivanov,Ivanov,8.0,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,3994,35555,field,1964,,,,,,
URS,Viktor Ponedelnik,Ponedelnik,9.0,FORWARD,FORWARD,UNKNOWN,,1937-05-22,3994,35563,field,1964,,,,,,
URS,Gennadi Gusarov,Gusarov,10.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1937-03-11,3994,37970,field,1964,,,,,,
URS,Galimzyan Khusainov,Khusainov,11.0,FORWARD,FORWARD,UNKNOWN,,1937-06-27,3994,37959,field,1964,,,,,,
DEN,Leif Nielsen,Nielsen,1.0,,,,,1942-05-28,3994,36109,field,1964,,,,,,
DEN,Jens Jørgen Hansen,Hansen,2.0,,,,,1939-01-04,3994,36102,field,1964,,,,,,
DEN,Kaj Hansen,Hansen,3.0,,,,,1940-08-16,3994,36154,field,1964,,,,,,
DEN,Bent Hansen,Hansen,4.0,,,,,1933-09-13,3994,35594,field,1964,,,,,,
DEN,Birger Larsen,Larsen,5.0,,,,,1942-03-27,3994,36140,field,1964,,,,,,
DEN,Erling Nielsen,Nielsen,6.0,,,,,1935-01-02,3994,36155,field,1964,,,,,,
DEN,Carl Bertelsen,Bertelsen,7.0,,,,,1937-11-15,3994,36108,field,1964,,,,,,
DEN,Ole Sørensen,Sørensen,8.0,,,,,1937-11-25,3994,36117,field,1964,,,,,,
DEN,Ole Madsen,Madsen,9.0,,,,,1934-12-21,3994,36103,field,1964,,,,,,
DEN,Kjeld Thorst,Thorst,10.0,,,,,1940-05-13,3994,36118,field,1964,,,,,,
DEN,John Danielsen,Danielsen,11.0,,,,,1939-07-13,3994,35600,field,1964,,,,,,
HUN,Antal Szentmihályi,Szentmihályi,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1939-06-13,3993,38400,field,1964,,,,,,
HUN,Sándor Mátrai,Mátrai,2.0,DEFENDER,DEFENDER,UNKNOWN,,1932-11-20,3993,38397,field,1964,,,,,,
HUN,Kálmán Mészöly,Mészöly,3.0,DEFENDER,DEFENDER,UNKNOWN,,1941-07-16,3993,39969,field,1964,,,,,,
HUN,László Sárosi,Sárosi,4.0,DEFENDER,DEFENDER,UNKNOWN,,1932-02-27,3993,38338,field,1964,,,,,,
HUN,István Nagy,Nagy,5.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-04-14,3993,38351,field,1964,,,,,,
HUN,Ferenc Sipos,Sipos,6.0,DEFENDER,DEFENDER,UNKNOWN,,1932-12-13,3993,38404,field,1964,,,,,,
HUN,Ferenc Bene,Bene,7.0,FORWARD,FORWARD,UNKNOWN,,1944-12-17,3993,9652,field,1964,,,,,,
HUN,Imre Komora,Komora,8.0,FORWARD,FORWARD,UNKNOWN,,1940-06-05,3993,38384,field,1964,,,,,,
HUN,Flórián Albert,Albert,9.0,FORWARD,FORWARD,UNKNOWN,,1941-09-15,3993,38392,field,1964,,,,,,
HUN,Lajos Tichy,Tichy,10.0,FORWARD,FORWARD,UNKNOWN,,1935-03-21,3993,38339,field,1964,,,,,,
HUN,Máté Fenyvesi,Fenyvesi,11.0,FORWARD,FORWARD,UNKNOWN,,1933-09-20,3993,80529,field,1964,,,,,,
ESP,José Ángel Iribar,Iribar,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1943-03-01,3993,38082,field,1964,,,,,,
ESP,Feliciano Rivilla,Rivilla,2.0,DEFENDER,DEFENDER,UNKNOWN,,1936-08-21,3993,38099,field,1964,,,,,,
ESP,Fernando Olivella,Olivella,3.0,DEFENDER,DEFENDER,UNKNOWN,,1936-06-22,3993,38098,field,1964,,,,,,
ESP,Isacio Calleja,Calleja,4.0,DEFENDER,DEFENDER,UNKNOWN,,1936-12-06,3993,38107,field,1964,,,,,,
ESP,Ignacio Zoco,Zoco,5.0,DEFENDER,DEFENDER,UNKNOWN,,1939-07-31,3993,38100,field,1964,,,,,,
ESP,Josep Maria Fusté,Fusté,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1941-04-15,3993,38124,field,1964,,,,,,
ESP,Amancio Amaro,Amancio Amaro,7.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-10-16,3993,38087,field,1964,,,,,,
ESP,Jesús María Pereda,Pereda,8.0,FORWARD,FORWARD,UNKNOWN,,1938-06-15,3993,38115,field,1964,,,,,,
ESP,Marcelino Martínez,Marcelino Martínez,9.0,FORWARD,FORWARD,UNKNOWN,,1940-04-29,3993,38116,field,1964,,,,,,
ESP,Luis Suárez,Suárez,10.0,MIDFIELDER,MIDFIELDER,UNKNOWN,ESP,1935-05-02,3993,38114,field,1964,,,,,,
ESP,Carlos Lapetra,Lapetra,11.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1938-11-29,3993,38125,field,1964,,,,,,
SRB,Radomir Vukčević,Vukčević,12.0,,,,,1941-09-15,73911,36763,bench,1968,,,,,,
SRB,Borivoje Djordjević,Djordjević ,4.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1948-08-02,73911,36762,bench,1968,,,,,,
SRB,Ilija Petković,Petković,7.0,,,UNKNOWN,,1945-09-22,73911,51746,bench,1968,,,,,,
SRB,Ivica Osim,Osim,8.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1941-05-06,73911,36739,bench,1968,,,,,,
SRB,Rudolf Belin,Belin,10.0,,,,,1942-11-04,73911,36819,bench,1968,,,,,,
SRB,Ratomir Dujković,Dujković,13.0,,,,,1946-02-24,73911,36783,bench,1968,,,,,,
SRB,Rajko Aleksić,Aleksić,14.0,,,,,1947-02-19,73911,40103,bench,1968,,,,,,
SRB,Mladen Ramljak,Ramljak,17.0,,,,,1945-07-01,73911,36753,bench,1968,,,,,,
SRB,Ljubomir Mihajlović,Mihajlović,18.0,,,,,1942-09-04,73911,36781,bench,1968,,,,,,
SRB,Ivan Brzić,Brzić,19.0,,,,,1941-05-28,73911,40104,bench,1968,,,,,,
SRB,Boško Antić,Antić,20.0,,,,,1944-01-07,73911,40105,bench,1968,,,,,,
SRB,Ilija Pantelić,Pantelić,1.0,,,,,1942-08-02,73911,40102,field,1968,,,,,,
SRB,Mirsad Fazlagić,Fazlagić,2.0,DEFENDER,DEFENDER,UNKNOWN,,1943-04-04,73911,36718,field,1968,,,,,,
SRB,Milan Damjanović,Damjanović,3.0,,,,,1943-10-15,73911,36748,field,1968,,,,,,
SRB,Blagoje Paunović,Paunović,5.0,,,,,1947-06-04,73911,36711,field,1968,,,,,,
SRB,Dragan Holcer,Holcer,6.0,,,,,1945-01-19,73911,36708,field,1968,,,,,,
SRB,Vahidin Musemić,Musemić,9.0,,,,,1946-10-29,73911,36733,field,1968,,,,,,
SRB,Dragan Džajić,Džajić,11.0,MIDFIELDER,,UNKNOWN,,1946-05-30,73911,36707,field,1968,,,,,,
SRB,Miroslav Pavlović,Pavlović,15.0,,,,,1942-10-23,73911,36719,field,1968,,,,,,
SRB,Jovan Aćimović,Aćimović,16.0,,,,,1948-06-21,73911,36714,field,1968,,,,,,
SRB,Dobrivoje Trivić,Trivić,21.0,,,,,1943-10-26,73911,36737,field,1968,,,,,,
SRB,Idriz Hošić,Hošić,22.0,,,,,1944-02-17,73911,36820,field,1968,,,,,,
ITA,Enrico Albertosi,Albertosi,1.0,GOALKEEPER,GOALKEEPER,UNKNOWN,,1939-11-02,73911,36638,bench,1968,,,,,,
ITA,Angelo Anquilletti,Anquilletti,3.0,DEFENDER,DEFENDER,UNKNOWN,,1943-04-25,73911,40097,bench,1968,,,,,,
ITA,Giancarlo Bercellino,Bercellino,4.0,DEFENDER,DEFENDER,UNKNOWN,,1941-10-09,73911,36653,bench,1968,,,,,,
ITA,Giacomo Bulgarelli,Bulgarelli,6.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1940-10-24,73911,36657,bench,1968,,,,,,
ITA,Ernesto Castano,Castano,7.0,DEFENDER,DEFENDER,UNKNOWN,,1939-05-02,73911,36659,bench,1968,,,,,,
ITA,Giorgio Ferrini,Ferrini,11.0,MIDFIELDER,MIDFIELDER,UNKNOWN,,1939-08-18,73911,36656,bench,1968,,,,,,
